chr	start	end	context	A11_10	A11_11	A11_3	A11_5	A11_8	A_12	A_14	A1_4	A_15	A1_6	A_17	A1_7	A1_8	A_1	A_21	A_22	A_4	B_10	B_11	B1_2	B1_3	B1_6	B1_7	B1_8	B1_9	B2_10	B2_14	B2_16	B2_18	B2_1	B2_20	B2_5	B2_9	B_2	B_3	B_4	B_5	B_6	B_8	WT_1	WT_2	WT_3	WT_4	WT_6
SL4.0ch01	45400000	45500000	CG	89.2268694550063	89.9082568807339	88.376753507014	92.2394678492239	89.9713467048711	87.6623376623377	88.0055788005579	91.2917271407837	87.0824053452116	93.0817610062893	90.4	88.5714285714286	88.8734353268428	91.025641025641	86.9281045751634	89.6842105263158	85.9756097560976	89.2638036809816	91.1214953271028	91.2772585669782	90.4895104895105	90.4679376083189	89.238845144357	89.7435897435897	90.2147971360382	90.2970297029703	88.5350318471338	91.2921348314607	89.6907216494845	93.5064935064935	91.4529914529915	94.1011235955056	90.6976744186046	88.5057471264368	89.753320683112	89.1304347826087	93.2126696832579	91.5322580645161	89.8617511520737	89.5184135977337	92.4428822495606	92.3595505617977	91.3265306122449	93.8461538461538
SL4.0ch01	45400000	45500000	CHG	73.5294117647059	76.0288065843621	73.7190082644628	78.1746031746032	75.1269035532995	74.1935483870968	77.3981603153745	70.9366391184573	72.8637413394919	78.82797731569	72.9166666666667	74.9185667752443	74.6634026927785	79.2253521126761	73.5632183908046	75.1434034416826	65.8666666666667	75.6373937677054	77.1689497716895	76.0989010989011	73.1428571428571	74.4755244755245	72.6130653266332	71.8052738336714	73.9696312364425	76.1744966442953	76.7908309455587	72.2379603399433	80.9523809523809	79.3548387096774	73.2758620689655	75.4285714285714	69.921875	75.716694772344	70.5501618122977	71.5686274509804	78.8888888888889	78.1758957654723	73.5632183908046	75.5747126436782	73.6936936936937	77.6061776061776	76.0820045558087	75
SL4.0ch01	45400000	45500000	CHH	8.54469854469854	7.84061696658098	9.02297259894824	7.94159544159544	8.46228239845261	8.89730241362991	9.09863945578231	9.33525317974562	10.773224550343	10.3492884864166	10.4340327680368	10.3126575895108	9.62978369384359	9.35875216637782	7.87224471434998	9.24046202310116	9.33333333333333	9.58627648839556	9.16138125440451	10.5058365758755	8.12182741116751	8.63623146263449	6.94006309148265	7.84970238095238	7.47973470891673	8.10731991834354	7.7324973876698	7.35355213959285	8.97058823529412	8.9532293986637	7.83132530120482	10.815682739973	8.2261208576998	10.2	8.58810450250139	9.57910014513788	9.46555054732775	8.34371108343711	8.39506172839506	7.90616854908775	7.68132495716733	8.81542699724518	6.27177700348432	7.17863105175292
SL4.0ch01	45500000	45600000	CG	89.4321766561514	86.8821292775665	88.5521885521886	88.5931558935361	86.6906474820144	85.427135678392	86.4285714285714	87.2274143302181	84.6938775510204	84.5697329376855	84.1530054644809	86.6995073891626	86.0091743119266	87	84.9765258215962	86.6438356164384	83.8461538461538	90.3743315508021	84.1379310344828	87.1657754010695	89.8218829516539	89.2670157068063	89.1402714932127	87.4524714828897	89.3992932862191	90.990990990991	88.7005649717514	86.8327402135231	90.1639344262295	85.2941176470588	94.1176470588235	87.2246696035242	91.4089347079038	86.0294117647059	89.544235924933	88.1422924901186	89.0829694323144	85.7142857142857	86.4615384615385	93.7269372693727	95.4861111111111	90.2374670184697	92.9411764705882	91.4893617021277
SL4.0ch01	45500000	45600000	CHG	66.1257606490872	68.9217758985201	64.9253731343284	62.200956937799	61.0859728506787	70.440251572327	66.3888888888889	63.768115942029	63.956043956044	70.5882352941177	60.5769230769231	71.4723926380368	60.8832807570978	68.1564245810056	63.7426900584795	62.5	59.9033816425121	69.4267515923567	60.655737704918	63.8036809815951	61.1620795107034	63.5483870967742	65.0273224043716	68.695652173913	66.030534351145	65.2694610778443	68.1159420289855	59.9118942731277	63.7931034482759	56.1224489795918	62.2641509433962	65.7142857142857	67.3992673992674	64.6376811594203	66.4705882352941	60.9958506224066	72.6744186046512	61.9469026548673	71.2765957446808	67.8733031674208	72.7272727272727	65.359477124183	70.5882352941177	66.3265306122449
SL4.0ch01	45500000	45600000	CHH	8.08344198174707	7.85283993115318	9.19220055710306	6.88824662813102	8.21559392987964	9.90783410138249	7.72833723653396	9.2255125284738	9.56602893140457	8.73362445414847	10.7463718037319	8.4899546338302	8.69827846572033	8.74840357598978	6.8254990341275	8.6677367576244	8.25067628494139	8.70147255689424	8.36785418392709	9.35251798561151	7.55722797115083	9.46804951488792	6.00858369098712	8.44547563805104	7.54141238012206	8.22669104204753	6.640625	6.0169070114371	8.91472868217054	6.60134089736978	9.20245398773006	7.63535400277649	8.39793281653747	8.309364014062	8.57241617697891	8.68306801736614	6.93681318681319	7.78210116731517	8.50591715976331	6.12139917695473	7.82808902532617	8.12165775401069	6.27729257641921	6.78391959798995
SL4.0ch01	45600000	45700000	CG	88.5819521178637	88.9816360601002	90.1176470588235	83.4808259587021	88.6792452830189	84.8958333333333	84.8861283643892	86.8303571428571	87.9756468797565	85.663082437276	84.4221105527638	83.640081799591	89.0818858560794	83.3333333333333	84.0148698884758	84.7750865051903	76.8518518518518	86.5800865800866	89.2857142857143	88.4210526315789	86.4142538975501	85.0840336134454	88.01261829653	88.8059701492537	86.4468864468865	89.247311827957	88.9328063241107	86.4754098360656	82.6086956521739	90.5797101449275	92.8571428571429	88.7966804979253	87.6666666666667	84.0909090909091	88.0733944954128	86.8725868725869	90.3061224489796	89.3081761006289	85.7615894039735	90.3571428571429	92.0588235294118	91.1447084233261	89.8089171974522	93.3333333333333
SL4.0ch01	45600000	45700000	CHG	65.6188605108055	72.1875	66.7582417582418	63.6627906976744	64.406779661017	69.1823899371069	65.9707724425887	69.9751861042184	68.2882882882883	75.6944444444444	63.5057471264368	62.2950819672131	63.4560906515581	61.2565445026178	61.9266055045872	66.4092664092664	64.1255605381166	64.5631067961165	70.5	69.7674418604651	67.7506775067751	68.1818181818182	69.5945945945946	59.3155893536122	66.2650602409639	71.003717472119	67.8571428571429	68.8796680497925	62.8571428571429	62.7906976744186	77.5862068965517	67.6470588235294	71.0247349823321	63.4715025906736	70	68.2464454976303	64.9717514124294	67.5675675675676	67.1052631578947	61.1872146118721	70.1587301587302	69.0366972477064	66.1184210526316	67.6300578034682
SL4.0ch01	45600000	45700000	CHH	7.47166319685404	7.3525721455458	9.50530035335689	6.88726433243555	6.62282761860028	6.86209193870753	6.51289009497965	8.37863767188999	9.31937172774869	7.55634114007954	9.69637610186092	7.5325394627527	7.98248568541597	7.13324360699865	6.36619718309859	10.0364014560582	5.92034445640474	8.45238095238095	7.71929824561404	8.22746521476104	7.65351527736577	7.77496839443742	4.57483838886126	5.56900726392252	6.27386797599564	7.08971553610503	6.67060212514758	7.06493506493506	6.71256454388984	7.05555555555556	9.94671403197158	8.01169590643275	6.39197041732699	8.09768637532134	8.39337175792507	8.68089233753637	7.11610486891386	8.74159462055716	6.46024464831804	5.20142784293728	7.42753623188406	7.17931269139163	5.62229697260932	7.99166087560806
SL4.0ch01	45700000	45800000	CG	88.5167464114833	86.0853432282004	87.8453038674033	89.247311827957	86.9565217391304	87.962962962963	88.3458646616541	88.9189189189189	86.5051903114187	88.5558583106267	84.9162011173184	86.9158878504673	89.1089108910891	87.4371859296482	89.4736842105263	87.0307167235495	82.9493087557604	88.8475836431227	87.8787878787879	89.6414342629482	90.7949790794979	93.2714617169374	86.9969040247678	90.1234567901235	92.6509186351706	92.0792079207921	91.7098445595855	91.0394265232975	86.8613138686131	86.6995073891626	92.3076923076923	91.0714285714286	91.449814126394	90	90.7922912205567	89.5569620253165	88.7417218543046	84.6994535519126	85.7908847184987	93.5064935064935	96.3917525773196	92.9824561403509	90.9365558912387	94.9494949494949
SL4.0ch01	45700000	45800000	CHG	70.1130856219709	71.1974110032362	71.9424460431655	73.2203389830509	70	67.9775280898876	73.5985533453888	74.9253731343284	71.3128038897893	75.8441558441558	64.8148148148148	69.8823529411765	71.7092337917485	71	74.3506493506493	67.2297297297297	73.9316239316239	72.4907063197026	65.8064516129032	73.3606557377049	75.5230125523013	75	73.6070381231672	70	73.5849056603774	74.7634069400631	73.3990147783251	76.1538461538462	68.0327868852459	73.8532110091743	72	74.1071428571429	66.7844522968198	65.8892128279883	70.1525054466231	70.2341137123746	71.6867469879518	73.4806629834254	68.1940700808625	69.9275362318841	77.4193548387097	72.9559748427673	77.5974025974026	75.2873563218391
SL4.0ch01	45700000	45800000	CHH	8.29197684036394	6.92496103317747	10.5139402082634	7.56938603868797	8.49056603773585	8.82016036655212	9.53316953316953	9.10798122065728	9.69546302050963	9.02401239349342	10.2729885057471	8.61050668324526	8.76347135564379	8.65102639296188	6.86988171064604	9.07354345749761	8.29294561120086	8.66177818515124	8.60215053763441	11.1962286387743	7.2913778763515404	9.23409512044472	5.47945205479452	7.15355805243446	7.12694877505568	8.23997108782075	6.49087221095335	8.27165868524162	6.00667408231368	8.18399044205496	10.7692307692308	9.64304741608951	7.06746213859569	9.33435348125478	8.68624420401855	9.38775510204082	8.40672538030424	7.78301886792453	8.2687338501292	7.99425562470081	7.49258160237389	7.42793791574279	5.75461454940282	8.24881676808655
SL4.0ch01	45800000	45900000	CG	86.3551401869159	90	89.1129032258064	87.7483443708609	88.2352941176471	92.7631578947368	89.4623655913979	88.6426592797784	85.3002070393375	92.741935483871	87.2274143302181	89.7129186602871	89.7310513447433	91.8478260869565	86.6666666666667	88.0658436213992	83.3962264150943	84.2794759825327	92.3469387755102	93.1216931216931	84.5425867507886	87.3198847262248	85.6502242152466	91.3207547169811	93.0147058823529	92.5081433224756	86.6310160427807	87.6106194690265	91.4634146341463	91.1764705882353	91.25	90	88.8446215139442	89.974293059126	89.1891891891892	89.6713615023474	89.8203592814371	92.3497267759563	90.7407407407407	93.3333333333333	92.436974789916	92.5414364640884	93.9024390243902	93.5643564356436
SL4.0ch01	45800000	45900000	CHG	75.3561253561254	76.3586956521739	76.7908309455587	72.6457399103139	77.2222222222222	77.5330396475771	70.8920187793427	79.0575916230366	75.2732240437158	73.6526946107784	79.324055666004	73.3436055469954	73.4662576687117	78.2101167315175	73.0769230769231	77.7479892761394	72.7777777777778	73.1778425655977	68.6792452830189	81.1912225705329	77.9381443298969	75.938566552901	75.9856630824373	78.2722513089005	79.0760869565217	79.1479820627803	71.6262975778547	77.8846153846154	73.1481481481482	77.8816199376947	75.2	75.3799392097264	73.963133640553	76.865671641791	78.3889980353635	78.1976744186046	77.037037037037	75.9825327510917	75	78.4660766961652	78.1496062992126	81.7610062893082	69.9029126213592	76.953125
SL4.0ch01	45800000	45900000	CHH	8.73579545454546	8.30143540669856	9.68079539508111	8.07046292503072	8.01299404439632	8.44475721323012	7.96695190321629	9.57236842105263	10.7988852763586	9.85636453689946	11.7394416607015	9.24961715160796	8.57310628302995	8.48010437051533	6.99893955461294	9.81042654028436	6.78391959798995	7.47384155455904	8.76730388925511	10.3316326530612	8.55635130041462	7.97546012269939	8.23188405797101	11.6138059701493	7.60966875559534	8.91456871646719	5.04103165298945	8.22846079380445	7.88177339901478	7.63807285546416	11.9891008174387	8.95218718209563	8.07155322862129	8.73977086743044	8.89197638068774	8.61111111111111	9.67741935483871	10.6104651162791	8.98277276456112	6.74264007597341	9.77391304347826	9.60108181203516	7.07692307692308	7.3560027758501
SL4.0ch01	45900000	46000000	CG	89.1737891737892	90.6602254428341	89.1509433962264	89.917695473251	89.7610921501707	90.9803921568627	91.7383820998279	92.3240938166311	88.2278481012658	89.3617021276596	88.4514435695538	88.9943074003795	89.202657807309	90.0452488687783	88.9487870619946	89.7959183673469	84.393063583815	92.578125	87.2881355932203	88.0769230769231	90.7317073170732	91.8250950570342	88.8178913738019	88.0952380952381	90.1840490797546	92.1195652173913	91.864406779661	91.1051212938005	88.2352941176471	88.4146341463415	89.7959183673469	89.0365448504983	88.2142857142857	87.4186550976139	92.2651933701657	90.6849315068493	90.9090909090909	92.7710843373494	88.7029288702929	90.7063197026022	92.6778242677824	93.0715935334873	93.2515337423313	95.7831325301205
SL4.0ch01	45900000	46000000	CHG	71.5880893300248	74.7159090909091	77.7988614800759	76.9811320754717	74.0506329113924	71.4828897338403	73.4756097560976	73.7335834896811	72.0379146919431	74.8618784530387	75.8620689655172	77.1836007130125	73.3001658374793	76.7857142857143	73.6	68.9887640449438	71.0027100271003	80.3448275862069	73.7037037037037	78.8961038961039	75	72.0292504570384	76.9230769230769	73.3502538071066	78.804347826087	76.4705882352941	72.6027397260274	73.4584450402145	71.5328467153285	76.8194070080863	78.8235294117647	76.3157894736842	78.6440677966102	72.0739219712526	77.2954924874791	70.3296703296703	76.9491525423729	73.3333333333333	75.103734439834	75.1552795031056	76.4811490125673	78.4708249496982	73.9454094292804	76.4102564102564
SL4.0ch01	45900000	46000000	CHH	8.57825128581925	8.31698705374657	9.94682514857679	7.80889621087315	9.25266903914591	8.3375699034062	9.03127050076536	10.3892303189933	10.896164021164	9.15178571428571	10.7249255213505	9.75224037954665	9.68874327170606	9.42646223736513	8.13453265545561	10.3611820503466	8.41675936225436	10.9808102345416	9.3847110006215	12.5861276986679	8.70303544894927	8.7891156462585	6.99672667757774	8.74177029992685	8.97047691143074	9.41864241636895	8.758109360519	8.80634390651085	9.9502487562189	8.04210526315789	9.70588235294118	10.8294930875576	9.05368516833485	8.58113848768054	9.6514745308311	9.83134512546277	8.84718498659517	10.3161397670549	8.7719298245614	8.30206378986867	10.9253387143269	8.60119047619048	8.07079646017699	9.34362934362934
SL4.0ch01	46000000	46100000	CG	88.5281385281385	85.3281853281853	88.8544891640867	86.8421052631579	87.7394636015326	89.1891891891892	87.3913043478261	84.3478260869565	84.3537414965986	82.4104234527687	87.2093023255814	83.2098765432099	83.8616714697406	84.9056603773585	81.0344827586207	82.2784810126582	85.121107266436	86.1111111111111	84.5238095238095	85.6382978723404	89.2045454545455	86.783042394015	88.9763779527559	87.1794871794872	91.7562724014337	90.6976744186046	91.4285714285714	89.0243902439024	89.7196261682243	91.1949685534591	88.6075949367089	89.1791044776119	89.2193308550186	88.5057471264368	80.1526717557252	86.5454545454545	85.4922279792746	90	88.0546075085324	83.0434782608696	91.4529914529915	89.1891891891892	87.5968992248062	89.1025641025641
SL4.0ch01	46000000	46100000	CHG	69.3430656934307	66.5979381443299	80.2013422818792	68.3501683501683	69.5167286245353	73.1843575418994	65.5913978494624	71.551724137931	65.1567944250871	71.5302491103203	68.5365853658537	69.1906005221932	67.5757575757576	66.4596273291925	68.8796680497925	71.7741935483871	67.0212765957447	70.5202312138728	76.7295597484277	75.4285714285714	74.0947075208914	72.5806451612903	68.2656826568266	71.09375	70.5479452054795	80.8259587020649	78.3653846153846	69.9481865284974	70.4225352112676	77.8894472361809	70	71.6363636363636	68.3823529411765	69.0340909090909	66.0526315789474	64.7773279352227	66.8539325842697	72.4832214765101	71.6262975778547	67.5	77.6504297994269	75.2747252747253	67.1497584541063	70.7602339181286
SL4.0ch01	46000000	46100000	CHH	7.65777660417217	7.34143049932524	10.0969305331179	8.11855670103093	9.91549295774648	7.96788140827671	8.39567747298421	9.37870993272655	9.91308433168898	10.9306409130816	10.2019498607242	10.5349524122087	9.79805534779357	8.35303388494878	6.6334991708126	10.6732348111658	10.5910165484634	10.219530658592	10.2375102375102	9.83606557377049	9.53497459945291	8.60504201680672	7.18038528896673	8.73596876525134	9.5839915745129	10.2294095524633	8.71021775544389	9.3815149409312	9.74358974358974	8.53878532772099	9.80707395498392	9.85090521831736	9.96835443037975	10.0580973129993	9.3984962406015	11.2449799196787	10.3780578206079	10.5538140020899	7.75709219858156	5.68775391758561	8.48259547144306	7.29954614220877	6.9247546346783	9.23441199684294
SL4.0ch01	46100000	46200000	CG	83.7349397590361	83.4080717488789	84.5901639344262	86.5942028985507	82.2727272727273	81.9277108433735	83	89.8461538461538	84.9484536082474	82.3529411764706	85.1449275362319	84.5454545454545	80.1136363636364	83.4394904458599	81.0810810810811	83.4170854271357	77.710843373494	80.1136363636364	89.1666666666667	87.0056497175141	82.5806451612903	85.8108108108108	80.1324503311258	84.0909090909091	82.6732673267327	87.5886524822695	81.6793893129771	82.1276595744681	87.719298245614	90.7630522088353	84.6153846153846	88.1081081081081	88.4462151394422	79.7014925373134	85.6655290102389	85.7142857142857	88.622754491018	85.7954545454545	83.1168831168831	92.7184466019417	84.2271293375394	89.3982808022923	92.2727272727273	94.5454545454545
SL4.0ch01	46100000	46200000	CHG	63.8297872340426	59.1397849462366	58.0645161290323	63.5	60.9467455621302	43.2203389830508	62.2302158273381	65.4166666666667	56.0509554140127	58.641975308642	58.1632653061224	63.4042553191489	58.75	56.5217391304348	59.1194968553459	60.2649006622517	53.2786885245902	54.2857142857143	66.25	64.1025641025641	62.1495327102804	60.9649122807018	62.037037037037	60.6896551724138	57.8947368421053	64.1860465116279	55.7894736842105	64	50	60.6060606060606	69.6969696969697	62.5954198473282	62.5	58.1081081081081	59.5454545454545	58.0645161290323	59.7938144329897	60.1626016260163	63.7837837837838	66.1538461538462	56.1855670103093	66.9642857142857	64.375	66.9421487603306
SL4.0ch01	46100000	46200000	CHH	7.44322014841466	7.42476566354218	8.39285714285714	6.49926144756278	7.31021555763824	7.32984293193717	7.79891304347826	8.44990008564088	10.0273473108478	8.712715855573	10.0562355276216	7.8332840673958	8.79522071025556	8.25906120023767	6.17169373549884	8.48871442590775	7.18085106382979	8.45689181768259	6.91489361702128	9.1753774680604	7.68288950107132	8.49886030608922	5.46334716459198	6.72268907563025	7.60869565217391	7.68402154398564	5.67484662576687	6.38297872340426	6.68896321070234	8.01335559265442	7.66045548654244	9.85031385803959	6.00441501103753	6.79584386408312	8.16791409046534	8.78915381019168	7.60869565217391	9.52080706179067	6.37130801687764	7.90330079033008	7.7896138482024	7.9083279535184	5.20833333333333	7.29783037475345
SL4.0ch01	46200000	46300000	CG	88.9072847682119	91.7355371900826	89.7243107769424	91.6666666666667	92.226148409894	90.9090909090909	87.5247524752475	86.8303571428571	87.5	89.7689768976898	89.0449438202247	87.5565610859728	90.5073649754501	82.6086956521739	90.2912621359223	85.8870967741936	84.5454545454545	92.0502092050209	89.4736842105263	89.2561983471074	87.7403846153846	91.2921348314607	87.5	92.5824175824176	88.8252148997135	93.491124260355	93.2270916334661	90	88.2352941176471	93.4426229508197	94.392523364486	93.1407942238267	91.8114143920595	87.3056994818653	89.9343544857768	89.8412698412698	88.5826771653543	90.0621118012422	89.1891891891892	91.7218543046358	93.5802469135803	91.2060301507538	94.6327683615819	94.2307692307692
SL4.0ch01	46200000	46300000	CHG	74.8807631160572	74.0740740740741	76.6666666666667	75.8308157099698	75.5852842809364	69.8473282442748	71.7267552182163	75.9061833688699	70.0434153400868	73.4265734265734	70.2702702702703	74.0990990990991	70.7612456747405	75.7731958762887	71.8120805369127	76.4705882352941	64.0625	75.1004016064257	72.2222222222222	78.4671532846715	70.3517587939699	72.8613569321534	71.6049382716049	71.1309523809524	70.5234159779614	76.4900662251656	73.2283464566929	72.6235741444867	76.8292682926829	77.6162790697674	75.5813953488372	75	72.8205128205128	70.2439024390244	73.7226277372263	71.3414634146341	74.0585774058577	75.1515151515152	74.1463414634146	72.7272727272727	73.8461538461538	72.1518987341772	71.6763005780347	77.9591836734694
SL4.0ch01	46200000	46300000	CHH	8.34825425246195	7.37650933040615	10.496	7.14897260273973	9.13200723327306	9.06207521522429	7.76220145379024	9.99403341288783	9.78502594514455	8.31180017226529	11.5181620614716	8.23937554206418	8.97372335151215	8.43770599868161	7.36889692585895	10.0909484625379	7.5160403299725	9.07692307692308	9.32265112891479	10.3910016068559	7.55244755244755	8.6341118188252	5.44412607449857	7.04971475142624	7.40097289784573	7.45412844036697	7.6413652572593	7.10059171597633	9.88074957410562	7.42857142857143	10.3953147877013	8.20271682340648	8.34217037822552	8.24175824175824	9.83851674641148	9.55125566076575	8.80853036624942	7.73694390715667	7.94962613144431	5.96412556053812	8.8310854206808	7.92231812577065	6.72366886902449	7.44741330301308
SL4.0ch01	46300000	46400000	CG	90.3614457831325	89.7404202719407	87.8787878787879	92.2764227642276	87.9177377892031	91.2863070539419	89.6189224704336	90.4013961605585	89.0243902439024	87.1853546910755	87.1657754010695	88.5521885521886	87.5576036866359	85.8131487889273	86.2464183381089	89.4894894894895	89.5674300254453	89.8305084745763	89.6995708154506	85.9154929577465	87.6666666666667	90.7964601769911	89.2193308550186	92.0673076923077	91.4285714285714	93.018018018018	88.2352941176471	89.3491124260355	92.436974789916	90.958904109589	88.4057971014493	92.156862745098	86.9346733668342	89.3617021276596	90.3333333333333	89.6984924623116	90.521327014218	93.2038834951456	86.8766404199475	93.6288088642659	92.0177383592018	94.4341372912802	91.7874396135266	95.5882352941177
SL4.0ch01	46300000	46400000	CHG	72.2438391699092	72.0994475138122	74.3346007604563	72.5301204819277	76.2569832402235	74.235807860262	71.9148936170213	73.3471074380165	72.9057591623037	69.8412698412698	70.8494208494209	70.1298701298701	72.5126475548061	72.1374045801527	69.9324324324324	74.8447204968944	75.0733137829912	74.6355685131195	72.5	73.0769230769231	69.4444444444444	72.5838264299803	65.0406504065041	69.1139240506329	75.2727272727273	72.1485411140584	72.0754716981132	69.2307692307692	75.5102040816327	73.3918128654971	78.6885245901639	71.830985915493	72.809667673716	72.9257641921397	72.2641509433962	69.8275862068966	72.7777777777778	69.2307692307692	67.3529411764706	67.3015873015873	73.6714975845411	72.7454909819639	69.2111959287532	75
SL4.0ch01	46300000	46400000	CHH	8.13484053290271	8.16712156204073	10.2677258017064	8.35734870317003	7.44997871434653	8.22407628128725	7.38344858353781	9.41490941490942	10.1694915254237	9.16762562332183	9.15920254261774	7.30779679434936	8.95777398096168	7.96791443850267	7.04375667022412	8.74178878221324	9.34111759799833	9.04414916416631	6.20094191522763	9.09571655208884	8.05970149253731	8.90829694323144	5.26601520086862	8.58800773694391	8.0082135523614	8.75961216984286	5.71725571725572	8.40827338129496	8.17790530846485	8.8808337109198	6.2111801242236	9.88283239938869	7.49574105621806	9.51747088186356	8.70794458580718	9.77105478331971	7.2992700729927	8.74035989717224	8.92547660311958	8.14151747655584	8.18791946308725	7.85212343415826	7.42537313432836	6.68941979522184
SL4.0ch01	46400000	46500000	CG	83.6565096952909	86.0119047619048	84.304932735426	87.6146788990826	83.6879432624114	83.8150289017341	84.0425531914894	85.042735042735	86.8263473053892	86.3095238095238	81.7021276595745	84.3648208469055	82.6086956521739	81.1881188118812	81.9148936170213	85.1282051282051	79.6296296296296	85.7142857142857	87.037037037037	91.4893617021277	86.4583333333333	86.4	85.3146853146853	80.3680981595092	85.6287425149701	89.6995708154506	85.2112676056338	86.9565217391304	89.5833333333333	88.3870967741936	92.8571428571429	83.8323353293413	89.2215568862275	82.6923076923077	85.0678733031674	86.0606060606061	83.6206896551724	88.3333333333333	79.1044776119403	91.1111111111111	93.050193050193	92.8176795580111	90.9090909090909	91.3461538461538
SL4.0ch01	46400000	46500000	CHG	59.3639575971731	61.0714285714286	61.8421052631579	60.3658536585366	63.9344262295082	62.3931623931624	52.9680365296804	65	58.3038869257951	60.8187134502924	64.1975308641975	65.8008658008658	64.0625	57.3529411764706	68.3453237410072	72.027972027972	59.0909090909091	53.781512605042	68.2926829268293	55.3398058252427	62.1145374449339	65.4822335025381	62	61.7391304347826	54.3046357615894	60.6451612903226	56.6371681415929	68.141592920354	36.5384615384615	67.2727272727273	63.8888888888889	60.7692307692308	60.6666666666667	66.8508287292818	64.0883977900553	49.5238095238095	61.3333333333333	58.3333333333333	49.0066225165563	67.479674796748	64.9425287356322	69.4029850746269	61.6883116883117	61.5384615384615
SL4.0ch01	46400000	46500000	CHH	6.49732620320856	5.94002306805075	7.70252324037185	6.20577027762656	5.87892898719441	6.70391061452514	8.1226828446242	7.98025503907857	8.54201446855871	6.35593220338983	8.84569615232051	6.46999664767013	7.81792911744267	6.62305805396566	7.19640179910045	9.26024481106972	6.36766334440753	7.83625730994152	7.20268006700168	8.3128078817734	7.92830058600483	7.50750750750751	4.83870967741935	5.92216582064298	5.75835475578406	7.62867647058824	4.83123759099934	6.73611111111111	5.9447983014862	6.98856416772554	8.11688311688312	8.53658536585366	7.50968992248062	7.21524118362384	8.6067319982957	7.67279644895371	8.55018587360595	7.04340704340704	6.19307832422587	7.08712613784135	8.53573907009022	7.19960278053625	5.54216867469879	8.55704697986577
SL4.0ch01	46500000	46600000	CG	89.3846153846154	83.6477987421384	87.8186968838527	88.3289124668435	87.2791519434629	84.5814977973568	86.1759425493716	87.7338877338877	87.8248974008208	90.4371584699454	86.1788617886179	85.5949895615866	86.9294605809129	90.530303030303	81.5533980582524	88.7537993920973	77.3381294964029	88.28125	84.3881856540084	90.0398406374502	91.6483516483516	89.2201834862385	85.8695652173913	87.0588235294118	88.7931034482759	90.3553299492386	89.2307692307692	83.9416058394161	91.7525773195876	91.2280701754386	95	85.8736059479554	87.2122762148338	86.9976359338062	91.9282511210762	88.695652173913	88.936170212766	84.6473029045643	86.449864498645	92.4731182795699	86.4640883977901	89.0590809628009	88.2352941176471	85.4545454545455
SL4.0ch01	46500000	46600000	CHG	71.8498659517426	68.266253869969	73.8035264483627	74.025974025974	73.8738738738739	72.4279835390947	70.391061452514	75.1655629139073	70.94682230869	75.4807692307692	68.2170542635659	68.0970149253731	71.4566929133858	74	70.2380952380952	72.1003134796238	62.3563218390805	67.0212765957447	71.1805555555556	73.3812949640288	78.0126849894292	74.6963562753036	75.9375	66.8539325842697	68.9149560117302	73.8805970149254	74.6794871794872	72.5978647686833	85.2459016393443	71.6981132075472	85.1351351351351	68.976897689769	69.4570135746606	77.3662551440329	72.9674796747967	71.0455764075067	73.8515901060071	59.7744360902256	74.3243243243243	72.7544910179641	71.7832957110609	77.4647887323944	73.7400530503979	68.8461538461538
SL4.0ch01	46500000	46600000	CHH	9.13591359135914	8.92443208159481	11.0671936758893	9.63017209813255	9.02050113895216	9.61659333752357	8.48960973137354	11.1209701271813	10.279399499583	10.2553007356123	10.1543942992874	8.53284223449969	9.36800894854586	9.51446787641001	7.38581146744412	10.3055175558596	6.96364567332309	9.86066452304394	9.10746812386157	12.9590766002099	10.3047439522463	9.80260956841753	6.98689956331878	8.84783665532329	7.56223579145139	9.39393939393939	7.84543325526932	7.70355923939542	10.7352941176471	8.29471733086191	12.2222222222222	9.80027868091036	7.55368098159509	9.70437017994859	8.5200146896805	10.4791759964174	9.3984962406015	8.4075723830735	9.62485790071997	6.93493150684932	7.66563944530046	8.60282574568289	7.71551724137931	8.78584502745577
SL4.0ch01	46600000	46700000	CG	89.2904953145917	91.06463878327	92.7672955974843	87.1052631578947	87.7118644067797	90.3225806451613	87.3394495412844	84.4444444444444	83.4293948126801	91.2280701754386	85.1685393258427	86.283185840708	88.0085653104925	87.1681415929203	79.4202898550725	89.1304347826087	84.3220338983051	81.8181818181818	84.6153846153846	88.8324873096447	82.1276595744681	86.0674157303371	79.1666666666667	86.3523573200993	84	91.3612565445026	92.0245398773006	89.2116182572614	90.1639344262295	89.3238434163701	97.2222222222222	89.051094890511	90.8587257617729	85.6846473029046	88.0808080808081	84.7826086956522	90	82.3170731707317	85.9857482185273	91.6666666666667	90.1298701298701	93.1623931623932	90.1685393258427	93.1034482758621
